item_id:token,interaction_count,pop_score,popularity_label
201,7414,0.029407681537100723,1
86,4535,0.01798810841256431,1
41,3190,0.012653156744449865,1
34,2826,0.01120934826326499,1
298,2729,0.01082459710207012,1
100,2319,0.009198329307328914,1
514,2158,0.008559721709881759,1
176,2129,0.008444693012204942,1
59,2089,0.008286032739547262,1
26,2069,0.008206702603218423,1
255,2034,0.008067874864642955,1
206,1983,0.007865583017004414,1
350,1965,0.007794185894308459,1
211,1893,0.007508597403524638,1
42,1746,0.006925520901507669,1
127,1603,0.0063583104267564685,1
216,1413,0.005604674131632495,1
125,1337,0.005303219613582906,1
199,1268,0.00502953064324841,1
104,1258,0.00498986557508399,1
471,1167,0.004628913454787772,1
1032,1152,0.004569415852541143,1
136,1122,0.004450420648047884,1
306,1048,0.0041568991436311785,1
309,952,0.00377611448925275,1
344,934,0.0037047173665567946,1
652,896,0.0035539901075319997,1
362,849,0.0033675642871592274,1
624,842,0.0033397987394441337,1
30,836,0.003315999698545482,1
374,804,0.003189071480419339,1
373,802,0.003181138466786455,1
46,797,0.0031613059327042455,1
81,763,0.0030264447009452186,1
250,759,0.0030105786736794506,1
161,748,0.002966947098698589,1
1503,746,0.002959014085065705,1
720,744,0.0029510810714328214,1
319,728,0.00288761696236975,1
45,718,0.00284795189420533,1
815,702,0.002784487785142259,1
327,701,0.0027805212783258166,1
785,698,0.002768621757876491,1
277,691,0.0027408562101613972,1
506,683,0.0027091241556298612,1
843,680,0.0026972246351805356,1
755,679,0.0026932581283640937,1
534,656,0.0026020284715859284,1
88,653,0.0025901289511366023,1
110,626,0.0024830332670926695,1
439,620,0.0024592342261940178,1
427,615,0.002439401692111808,1
1302,611,0.00242353566484604,1
281,610,0.002419569158029598,1
1743,598,0.0023719710762322944,1
170,596,0.0023640380625994106,1
8,590,0.002340239021700759,1
737,576,0.0022847079262705715,1
365,569,0.0022569423785554774,1
204,561,0.002225210324023942,1
675,549,0.0021776122422266383,1
1105,547,0.0021696792285937545,1
144,543,0.0021538132013279865,1
134,541,0.0021458801876951027,1
861,528,0.002094315599081357,1
538,526,0.002086382585448473,1
529,524,0.0020784495718155892,1
1093,524,0.0020784495718155892,1
1122,524,0.0020784495718155892,1
293,522,0.002070516558182705,1
658,515,0.0020427510104676114,1
511,513,0.0020348179968347276,1
275,505,0.002003085942303192,1
1077,503,0.001995152928670308,1
28,503,0.001995152928670308,1
546,496,0.001967387380955214,1
1557,487,0.0019316888196072364,1
441,486,0.0019277223127907946,1
233,484,0.0019197892991579106,1
178,483,0.0019158227923414687,1
280,482,0.0019118562855250268,1
579,480,0.0019039232718921428,1
1025,478,0.0018959902582592588,1
573,478,0.0018959902582592588,1
454,478,0.0018959902582592588,1
184,477,0.0018920237514428169,1
708,475,0.0018840907378099329,1
321,472,0.001872191217360607,1
578,472,0.001872191217360607,1
661,470,0.0018642582037277232,1
84,469,0.001860291696911281,1
1738,468,0.0018563251900948392,1
1151,459,0.0018206266287468615,1
135,455,0.0018047606014810938,1
305,453,0.0017968275878482098,1
1576,452,0.0017928610810317679,1
274,449,0.0017809615605824418,1
253,445,0.001765095533316674,1
1330,444,0.001761129026500232,1
333,443,0.00175716251968379,1
577,440,0.001745262999234464,1
473,438,0.0017373299856015803,1
1253,436,0.0017293969719686963,1
101,435,0.0017254304651522544,1
1368,434,0.0017214639583358123,1
397,433,0.0017174974515193704,1
1167,421,0.0016698993697220668,1
464,419,0.0016619663560891828,1
52,417,0.001654033342456299,1
437,417,0.001654033342456299,1
44,415,0.001646100328823415,1
1133,414,0.0016421338220069732,1
541,413,0.001638167315190531,1
1016,413,0.001638167315190531,1
731,410,0.0016262677947412052,1
422,410,0.0016262677947412052,1
569,407,0.0016143682742918793,1
611,402,0.0015945357402096696,1
382,402,0.0015945357402096696,1
228,402,0.0015945357402096696,1
1292,399,0.0015826362197603437,1
160,393,0.001558837178861692,1
758,391,0.001550904165228808,1
387,389,0.001542971151595924,1
595,387,0.0015350381379630402,1
129,385,0.0015271051243301562,1
711,384,0.0015231386175137143,1
434,381,0.0015112390970643884,1
927,381,0.0015112390970643884,1
60,380,0.0015072725902479463,1
347,379,0.0015033060834315044,1
433,379,0.0015033060834315044,1
931,378,0.0014993395766150625,1
67,374,0.0014834735493492945,1
527,373,0.0014795070425328526,1
1063,371,0.0014715740288999686,1
117,364,0.001443808481184875,1
1188,363,0.001439841974368433,1
1096,362,0.001435875467551991,1
540,361,0.001431908960735549,1
443,358,0.0014200094402862231,1
631,355,0.0014081099198368972,1
286,354,0.0014041434130204554,1
814,353,0.0014001769062040132,1
602,353,0.0014001769062040132,1
51,352,0.0013962103993875714,1
1024,349,0.0013843108789382455,1
600,349,0.0013843108789382455,1
272,348,0.0013803443721218036,1
93,346,0.0013724113584889196,1
241,343,0.0013605118380395937,1
765,342,0.0013565453312231518,1
1691,338,0.0013406793039573838,1
1187,329,0.0013049807426094061,1
236,327,0.0012970477289765223,1
938,324,0.0012851482085271964,1
420,323,0.0012811817017107543,1
1298,318,0.0012613491676285447,1
809,316,0.0012534161539956607,1
522,311,0.0012335836199134508,1
559,311,0.0012335836199134508,1
549,310,0.0012296171130970089,1
401,310,0.0012296171130970089,1
733,309,0.001225650606280567,1
844,309,0.001225650606280567,1
1569,309,0.001225650606280567,1
6,307,0.001217717592647683,1
636,307,0.001217717592647683,1
833,299,0.0011859855381161472,1
121,298,0.0011820190312997053,1
363,298,0.0011820190312997053,1
58,295,0.0011701195108503794,1
215,294,0.0011661530040339375,1
968,289,0.0011463204699517276,1
715,288,0.0011423539631352857,1
1057,287,0.0011383874563188436,1
665,285,0.0011304544426859599,1
251,283,0.0011225214290530759,1
786,281,0.0011145884154201919,1
936,275,0.00109078937452154,1
725,274,0.0010868228677050982,1
378,274,0.0010868228677050982,1
150,271,0.0010749233472557723,1
458,270,0.0010709568404393302,1
164,268,0.0010630238268064464,1
62,268,0.0010630238268064464,1
523,267,0.0010590573199900043,1
191,266,0.0010550908131735624,1
752,265,0.0010511243063571205,1
592,265,0.0010511243063571205,1
707,264,0.0010471577995406784,1
257,262,0.0010392247859077946,1
696,260,0.0010312917722749106,1
1250,260,0.0010312917722749106,1
9,260,0.0010312917722749106,1
694,259,0.0010273252654584687,1
210,259,0.0010273252654584687,1
1688,258,0.0010233587586420266,1
740,258,0.0010233587586420266,1
973,257,0.0010193922518255847,1
606,257,0.0010193922518255847,1
515,255,0.0010114592381927007,1
1638,255,0.0010114592381927007,1
1054,254,0.0010074927313762588,1
230,253,0.001003526224559817,1
937,253,0.001003526224559817,1
963,253,0.001003526224559817,1
622,252,0.0009995597177433748,1
663,251,0.000995593210926933,1
951,251,0.000995593210926933,1
265,249,0.000987660197294049,1
276,244,0.0009678276632118393,1
1246,242,0.0009598946495789553,1
1113,238,0.0009440286223131875,1
418,236,0.0009360956086803035,1
388,233,0.0009241960882309776,1
381,233,0.0009241960882309776,1
497,232,0.0009202295814145357,1
1,229,0.0009083300609652098,1
1647,228,0.0009043635541487678,1
183,228,0.0009043635541487678,1
468,227,0.0009003970473323258,1
1239,226,0.0008964305405158839,1
457,225,0.0008924640336994419,1
149,225,0.0008924640336994419,1
