item_id:token,interaction_count,pop_score,popularity_label,cum_popularity_label
105,2780,0.0034534719194223014,1,1
45,2429,0.0030174400331930825,1,1
125,2409,0.0029925949114706202,1,1
65,2290,0.0028447664372219677,1,1
114,2140,0.002658428024303498,1,1
49,2136,0.0026534589999590054,1,1
129,2108,0.002618675829547558,1,1
98,2106,0.0026161913173753117,1,1
23,2093,0.0026000419882557108,1,1
133,2091,0.0025975574760834647,1,1
190,2064,0.00256401656175814,1,1
128,2016,0.00250438826962423,1,1
52,1985,0.002465878330954413,1,1
93,1950,0.0024223993679401033,1,1
39,1945,0.0024161880875094876,1,1
135,1908,0.0023702246123229317,1,1
6,1864,0.002315565344533514,1,1
247,1858,0.0023081118080167753,1,1
117,1853,0.0023019005275861596,1,1
24,1842,0.002288235710638805,1,1
27,1836,0.0022807821741220665,1,1
185,1805,0.0022422722354522497,1,1
670,1798,0.0022335764428493875,1,1
168,1763,0.002190097479835078,1,1
61,1763,0.002190097479835078,1,1
245,1753,0.0021776749189738468,1,1
274,1743,0.0021652523581126154,1,1
172,1735,0.0021553143094236306,1,1
218,1685,0.002093201505117474,1,1
41,1661,0.0020633873590505188,1,1
152,1632,0.002027361932552948,1,1
63,1628,0.0020223929082084555,1,1
210,1620,0.0020124548595194707,1,1
69,1543,0.0019168011408879895,1,1
219,1464,0.0018186629100842623,1,1
715,1443,0.0017925755322756765,1,1
260,1442,0.0017913332761895534,1,1
744,1441,0.0017900910201034302,1,1
85,1436,0.0017838797396728147,1,1
1,1417,0.0017602768740364752,1,1
161,1414,0.0017565501057781056,1,1
10,1404,0.0017441275449168745,1,1
214,1401,0.001740400776658505,1,1
663,1399,0.0017379162644862588,1,1
278,1395,0.0017329472401417664,1,1
734,1391,0.0017279782157972737,1,1
16,1389,0.0017254937036250274,1,1
382,1389,0.0017254937036250274,1,1
5,1377,0.00171058663059155,1,1
211,1359,0.0016882260210413335,1,1
421,1356,0.0016844992527829642,1,1
435,1351,0.0016782879723523485,1,1
79,1331,0.001653442850629886,1,1
68,1325,0.0016459893141131472,1,1
187,1323,0.001643504801940901,1,1
265,1318,0.0016372935215102852,1,1
712,1287,0.0015987835828404683,1,1
207,1277,0.001586361021979237,1,1
51,1275,0.0015838765098069906,1,1
28,1274,0.0015826342537208675,1,1
281,1266,0.0015726962050318825,1,1
548,1262,0.00156772718068739,1,1
238,1245,0.0015466088272232967,1,1
