item_id:token,interaction_count,pop_score,popularity_label
137,2963,0.002368491942890807,1
14639,2931,0.002342912549650002,1
2369,2140,0.0017106219229788481,1
17113,1894,0.0015139803374401581,1
10829,1892,0.001512381625362608,1
128,1772,0.0014164589007095883,1
1908,1758,0.001405267916166736,1
523,1726,0.0013796885229259309,1
12366,1711,0.0013676981823443034,1
9689,1676,0.0013397207209871727,1
12367,1627,0.0013005522750871897,1
15207,1622,0.0012965554948933138,1
17,1617,0.0012925587146994382,1
16262,1615,0.0012909600026218878,1
20246,1570,0.0012549889808770056,1
1964,1519,0.0012142218228994722,1
15211,1480,0.0011830469373872408,1
14125,1478,0.0011814482253096905,1
222,1464,0.0011702572407668382,1
14662,1460,0.0011670598166117377,1
17121,1444,0.001154270119991335,1
19307,1436,0.0011478752716811338,1
13661,1435,0.0011470759156423586,1
12369,1434,0.0011462765596035834,1
16233,1427,0.0011406810673321572,1
20563,1420,0.0011350855750607311,1
1556,1416,0.0011318881509056304,1
13674,1392,0.0011127036059750265,1
13716,1381,0.0011039106895484997,1
17925,1381,0.0011039106895484997,1
15210,1369,0.0010943184170831978,1
520,1344,0.0010743345161138187,1
20023,1343,0.0010735351600750435,1
12665,1323,0.0010575480392995404,1
17769,1323,0.0010575480392995404,1
481,1321,0.00105594932722199,1
16240,1318,0.0010535512591056645,1
519,1312,0.0010487551228730136,1
15208,1299,0.0010383634943689365,1
16279,1290,0.0010311692900199598,1
499,1281,0.0010239750856709834,1
19737,1268,0.0010135834571669063,1
19511,1263,0.0010095866769730306,1
20561,1257,0.0010047905407403795,1
9735,1252,0.0010007937605465036,1
18895,1241,0.0009920008441199769,1
14030,1225,0.0009792111474995744,1
224,1221,0.0009760137233444737,1
16235,1214,0.0009704182310730475,1
20330,1212,0.0009688195189954972,1
20244,1206,0.0009640233827628462,1
16254,1203,0.0009616253146465208,1
12370,1197,0.0009568291784138698,1
19512,1194,0.0009544311102975443,1
14640,1192,0.000952832398219994,1
299,1190,0.0009512336861424436,1
20556,1176,0.0009400427015995913,1
2539,1175,0.0009392433455608162,1
19503,1173,0.0009376446334832659,1
10,1168,0.0009336478532893901,1
20277,1158,0.0009256542929016384,1
123,1150,0.0009192594445914371,1
20239,1115,0.0008912819832343064,1
16071,1114,0.0008904826271955312,1
16228,1108,0.0008856864909628803,1
1838,1104,0.0008824890668077797,1
12368,1097,0.0008768935745363535,1
20236,1092,0.0008728967943424777,1
4656,1091,0.0008720974383037025,1
17452,1091,0.0008720974383037025,1
19506,1072,0.0008569096735669744,1
8,1072,0.0008569096735669744,1
16752,1064,0.0008505148252567731,1
14924,1064,0.0008505148252567731,1
17131,1055,0.0008433206209077967,1
300,1055,0.0008433206209077967,1
17750,1040,0.0008313302803261692,1
19535,1040,0.0008313302803261692,1
20235,1029,0.0008225373638996424,1
19458,1024,0.0008185405837057666,1
17943,1022,0.0008169418716282163,1
20434,1021,0.0008161425155894411,1
19320,1013,0.0008097476672792399,1
19743,1011,0.0008081489552016895,1
3104,1006,0.0008041521750078137,1
14656,1005,0.0008033528189690385,1
18401,995,0.000795359258581287,1
20562,990,0.0007913624783874111,1
20242,986,0.0007881650542323104,1
16577,976,0.0007801714938445589,1
17130,976,0.0007801714938445589,1
11,976,0.0007801714938445589,1
9703,976,0.0007801714938445589,1
13738,972,0.0007769740696894581,1
19304,967,0.0007729772894955823,1
20248,964,0.0007705792213792569,1
18061,962,0.0007689805093017065,1
20560,961,0.0007681811532629314,1
16232,960,0.0007673817972241562,1
19500,956,0.0007641843730690556,1
448,949,0.0007585888807976294,1
12471,949,0.0007585888807976294,1
700,932,0.0007449998281384517,1
242,931,0.0007442004720996765,1
17754,918,0.0007338088435955994,1
17940,917,0.0007330094875568242,1
19505,916,0.000732210131518049,1
19545,913,0.0007298120634017236,1
56,913,0.0007298120634017236,1
2052,913,0.0007298120634017236,1
500,908,0.0007258152832078478,1
20555,908,0.0007258152832078478,1
19329,899,0.0007186210788588713,1
17761,899,0.0007186210788588713,1
19533,898,0.0007178217228200961,1
18642,897,0.000717022366781321,1
12476,893,0.0007138249426262203,1
372,893,0.0007138249426262203,1
1732,891,0.0007122262305486699,1
478,888,0.0007098281624323445,1
17112,880,0.0007034333141221432,1
20240,870,0.0006954397537343916,1
20245,869,0.0006946403976956164,1
19501,869,0.0006946403976956164,1
127,867,0.000693041685618066,1
14652,867,0.000693041685618066,1
19529,859,0.0006866468373078648,1
20566,856,0.0006842487691915393,1
19733,853,0.0006818507010752138,1
14654,853,0.0006818507010752138,1
20554,850,0.0006794526329588883,1
17763,842,0.000673057784648687,1
525,841,0.0006722584286099119,1
2162,839,0.0006706597165323615,1
17748,838,0.0006698603604935864,1
19744,838,0.0006698603604935864,1
12405,833,0.0006658635802997106,1
546,830,0.000663465512183385,1
