neuron,mean,sd
0,-0.24504846334457397,1.0750788450241089
1,-0.8330991268157959,1.6775450706481934
2,-1.6798580884933472,0.7543538808822632
3,-1.9947744607925415,1.696471929550171
4,-1.4668315649032593,1.8606971502304077
5,-1.0038334131240845,1.4912885427474976
6,-1.881150484085083,1.609171748161316
7,-2.56742262840271,1.536280870437622
8,-2.174363613128662,1.4754308462142944
9,-1.8935527801513672,0.8662983775138855
10,-1.6789188385009766,1.5857568979263306
11,-1.6866885423660278,1.4951063394546509
12,-1.9102696180343628,1.4345016479492188
13,-1.8156731128692627,1.3456238508224487
14,-2.1105051040649414,1.9082181453704834
15,-0.833990216255188,0.9459651112556458
16,-2.146660804748535,1.4763493537902832
17,-1.254146695137024,1.344757080078125
18,-1.3090261220932007,1.6094738245010376
19,-0.9888192415237427,1.5183384418487549
20,-0.9591862559318542,1.8010553121566772
21,-1.2750847339630127,1.1365803480148315
22,-0.7413156628608704,2.0201239585876465
23,-1.0357202291488647,1.4181416034698486
24,-1.0039368867874146,1.8817979097366333
25,-1.0060635805130005,1.2290186882019043
26,-1.2683866024017334,1.694624423980713
27,-1.5640136003494263,1.6454411745071411
28,-0.10636621713638306,0.7249245643615723
29,-1.0600926876068115,1.9747004508972168
30,-0.8609867691993713,1.3289932012557983
31,-1.5639500617980957,2.004023313522339
32,-1.585015058517456,1.3623470067977905
33,-2.3337724208831787,1.6642661094665527
34,-1.3398256301879883,1.5667974948883057
35,-1.5983703136444092,1.492600917816162
36,-1.9515036344528198,1.6100949048995972
37,-1.3535701036453247,1.4483269453048706
38,-0.83132404088974,0.8371297717094421
39,-1.4642225503921509,1.5422673225402832
40,-1.2408318519592285,1.3356704711914062
41,-1.6683779954910278,1.753224492073059
42,-0.8686590790748596,1.471336007118225
43,-1.1436961889266968,1.633211374282837
44,-1.8233741521835327,1.4552613496780396
45,-1.2539891004562378,1.572735071182251
46,-2.2443785667419434,1.3494148254394531
47,-1.1173105239868164,1.9142043590545654
48,-1.3906662464141846,0.8702359199523926
49,-0.7756294012069702,1.4577112197875977
50,-2.120798110961914,1.414854645729065
51,-0.6521570682525635,1.3627792596817017
52,-1.4040915966033936,1.8758759498596191
53,-1.3394912481307983,1.6552257537841797
54,-2.1221799850463867,1.582478642463684
55,-1.133075475692749,1.5277457237243652
56,-1.444306492805481,1.4356954097747803
57,-1.3005986213684082,1.805496335029602
58,-1.2910141944885254,1.987899899482727
59,-0.9529706835746765,0.9554950594902039
60,-1.3402280807495117,1.7016243934631348
61,-1.7686721086502075,1.583528995513916
62,-1.4839118719100952,1.3404492139816284
63,0.03654820844531059,0.8497076034545898
64,-0.684677243232727,0.665652871131897
65,-0.8096303939819336,1.3806025981903076
66,-1.842124104499817,1.4426302909851074
67,-1.8639605045318604,1.6461981534957886
68,-1.3231090307235718,1.4091206789016724
69,-1.7397477626800537,1.1912654638290405
70,-1.8295543193817139,1.268493890762329
71,-2.1468589305877686,1.583412766456604
72,-1.187755823135376,1.3607579469680786
73,-1.123252272605896,1.62904691696167
74,-1.9696440696716309,1.489822268486023
75,-1.1860928535461426,1.6892061233520508
76,-1.21260404586792,0.636963963508606
77,-1.4017812013626099,1.5518248081207275
78,-1.2887593507766724,1.236812710762024
79,-1.394598126411438,1.8681893348693848
80,-1.8876144886016846,1.6505295038223267
81,-1.6852293014526367,1.1394509077072144
82,-1.8538923263549805,1.678363561630249
83,-1.4592573642730713,1.5734325647354126
84,-1.8396148681640625,1.765704870223999
85,-1.148006558418274,1.4845008850097656
86,-0.8001462817192078,1.6033227443695068
87,-1.9392708539962769,1.6671435832977295
88,-1.3096141815185547,1.3812670707702637
89,-1.3226721286773682,1.5423802137374878
90,-1.331961989402771,1.2585662603378296
91,-1.3618115186691284,1.3958916664123535
92,-1.0898624658584595,1.7020758390426636
93,-1.2190037965774536,1.2006360292434692
94,-1.7552311420440674,1.2522852420806885
95,-0.6104299426078796,1.7642896175384521
96,-2.0397064685821533,1.7830301523208618
97,-1.5166597366333008,1.613092064857483
98,-1.3823213577270508,0.8575958609580994
99,-1.0608930587768555,1.6957060098648071
100,-1.186887502670288,1.337870478630066
101,-0.8120170831680298,1.522863507270813
102,-1.8152748346328735,1.181167483329773
103,-1.0365798473358154,1.2761116027832031
104,-0.6005809903144836,1.686428427696228
105,-1.1575676202774048,1.5272771120071411
106,-1.262542963027954,1.037920355796814
107,-1.2974212169647217,1.3721144199371338
108,-1.4559069871902466,1.4688363075256348
109,-0.26877734065055847,1.2664655447006226
110,-0.9857991933822632,1.3065499067306519
111,-2.251375198364258,1.029505729675293
112,-0.6676774621009827,1.67158842086792
113,-1.589003324508667,1.3520712852478027
114,-1.1083402633666992,1.3689943552017212
115,-1.8141776323318481,1.2793503999710083
116,-1.1476093530654907,1.135919451713562
117,-1.9036728143692017,1.6103923320770264
118,-2.241565227508545,1.2719907760620117
119,-1.357257604598999,1.0412607192993164
120,-2.2903432846069336,1.4095393419265747
121,-1.2618284225463867,1.845431923866272
122,-1.366330623626709,0.8354498147964478
123,-1.118484616279602,1.50154709815979
124,-1.6516060829162598,1.3580232858657837
125,-0.8352829813957214,1.0173773765563965
126,-2.542727470397949,2.2741456031799316
127,-1.5384787321090698,1.4260574579238892
128,-1.6719753742218018,1.6376818418502808
129,-0.8889274001121521,1.4116235971450806
130,-0.36377936601638794,2.124384880065918
131,-1.5782116651535034,1.6378824710845947
132,-1.2388787269592285,1.5238831043243408
133,-1.215266466140747,1.155623435974121
134,-1.4572029113769531,1.3811849355697632
135,-1.5451340675354004,1.4894490242004395
136,-1.1960971355438232,1.6151611804962158
137,-2.041762590408325,1.4748494625091553
138,-1.4533754587173462,1.2735605239868164
139,-2.2770674228668213,1.625045657157898
140,-1.1187313795089722,1.5848886966705322
141,-0.4323100745677948,1.403656244277954
142,-0.8516926169395447,1.5882136821746826
143,-1.806835412979126,1.5691072940826416
144,-1.4105035066604614,1.4976366758346558
145,-0.3417087197303772,1.2442891597747803
146,-0.38047707080841064,1.4991072416305542
147,-1.463659644126892,1.2915767431259155
148,-1.565505027770996,0.8040885925292969
149,-1.0865033864974976,1.3810142278671265
150,-1.6377894878387451,1.4925780296325684
151,-2.1405179500579834,1.4283989667892456
152,-1.425654411315918,1.659331202507019
153,-1.995320200920105,1.34556245803833
154,-1.7842172384262085,1.5975232124328613
155,-1.8223779201507568,1.3011698722839355
156,-0.848910927772522,0.9695292711257935
157,-1.3867210149765015,1.5819529294967651
158,-1.4614089727401733,1.7274413108825684
159,-1.2204126119613647,1.4655683040618896
160,-1.312001347541809,0.7514049410820007
161,-2.0053110122680664,0.8862197399139404
162,-2.302123546600342,1.7833139896392822
163,-1.1664379835128784,1.328717589378357
164,-1.1578783988952637,0.9352751970291138
165,-2.31156849861145,1.719393253326416
166,-1.529359221458435,1.0470764636993408
167,-0.6883096694946289,0.5719835758209229
168,-1.8713876008987427,1.1207795143127441
169,-1.0170917510986328,1.5703026056289673
170,-1.4150651693344116,2.1170144081115723
171,-1.913833737373352,1.33894681930542
172,-1.1629619598388672,0.7861644625663757
173,-1.6158686876296997,1.3594553470611572
174,-1.1947174072265625,1.949720859527588
175,-1.1599962711334229,1.397239089012146
176,-1.5178260803222656,1.2216064929962158
177,-0.3594825565814972,1.1367560625076294
178,-1.2995586395263672,2.2646591663360596
179,-1.2627148628234863,1.3132716417312622
180,-1.6036098003387451,0.99495929479599
181,-1.9933900833129883,1.0947577953338623
182,-1.0235401391983032,0.43042030930519104
183,-1.1265677213668823,0.9560648798942566
184,-0.9001361727714539,1.3887507915496826
185,-1.1544554233551025,1.2931499481201172
186,-2.0066492557525635,1.316003680229187
187,-0.9752057790756226,1.6707794666290283
188,-1.5709115266799927,1.369773507118225
189,-1.0186501741409302,1.597859263420105
190,-1.473503589630127,1.096731185913086
191,-0.8602802157402039,1.6236451864242554
192,1.0335744619369507,0.48089835047721863
193,-1.5365734100341797,1.6349395513534546
194,-1.1719318628311157,1.7196952104568481
195,-1.0310401916503906,1.3193284273147583
196,-1.524322271347046,1.3114670515060425
197,-2.408294677734375,1.7322001457214355
198,-1.4366145133972168,1.6788045167922974
199,-0.43792012333869934,1.6157793998718262
200,-1.481590986251831,1.4009655714035034
201,-1.2317966222763062,1.4256620407104492
202,-1.5947314500808716,1.6414647102355957
203,-2.0221493244171143,1.424646019935608
204,-0.8679482936859131,1.5137561559677124
205,-1.3970143795013428,1.650560975074768
206,-1.8157885074615479,1.301090955734253
207,-0.783965528011322,1.304807424545288
208,-0.5267319083213806,1.6626631021499634
209,-1.5600671768188477,1.955839991569519
210,-1.73203706741333,0.8469635248184204
211,-1.8270220756530762,1.362318992614746
212,-1.39296555519104,0.7890940308570862
213,-1.574768304824829,1.6649091243743896
214,-1.428917407989502,1.5862922668457031
215,-0.18415988981723785,1.3684626817703247
216,-1.5537680387496948,1.6047413349151611
217,-1.6351076364517212,1.2573139667510986
218,-1.4854302406311035,1.439743995666504
219,-1.2978116273880005,1.3995726108551025
220,-1.7858318090438843,1.3758753538131714
221,-0.8564882874488831,1.5354844331741333
222,-1.4846713542938232,1.6136711835861206
223,-1.1407328844070435,1.673303484916687
224,-1.289853811264038,1.5156089067459106
225,-0.29077160358428955,1.3387038707733154
226,-1.5904755592346191,1.149592638015747
227,-1.6719028949737549,1.1164376735687256
228,-1.3833376169204712,0.9641830921173096
229,-1.5780800580978394,1.4559905529022217
230,-1.2137823104858398,1.878502607345581
231,-0.9485949277877808,1.5997952222824097
232,-1.40047287940979,1.9205158948898315
233,-1.9676172733306885,1.2131261825561523
234,-1.3212006092071533,1.1939412355422974
235,-1.301565170288086,1.5987367630004883
236,-1.4110420942306519,0.8922287225723267
237,-1.0546985864639282,1.6495739221572876
238,-1.0934031009674072,1.380570650100708
239,-0.9255307912826538,0.9465463161468506
240,-1.3656753301620483,1.5497698783874512
241,-1.877564549446106,1.5245081186294556
242,-2.274975299835205,1.5123674869537354
