item_id:token,interaction_count,pop_score,popularity_label
16872,190,0.0007580775154208926,1
76300,187,0.0007461078704405627,1
8362,155,0.000618431657317044,1
591,154,0.000614441775656934,1
5594,152,0.0006064620123367141,1
76137,140,0.0005585834324153946,1
11146,136,0.0005426239057749547,1
714,108,0.0004309072192918758,1
11756,106,0.00042292745597165586,1
23867,105,0.00041893757431154594,1
2996,100,0.0003989881660109961,1
6405,94,0.00037504887605033634,1
19508,90,0.0003590893494098965,1
73880,89,0.00035509946774978655,1
17765,87,0.0003471197044295666,1
16772,85,0.0003391399411093467,1
47417,81,0.00032318041446890685,1
13990,81,0.00032318041446890685,1
75687,79,0.0003152006511486869,1
76047,79,0.0003152006511486869,1
13843,77,0.000307220887828467,1
76223,77,0.000307220887828467,1
14207,76,0.00030323100616835706,1
19109,76,0.00030323100616835706,1
80158,76,0.00030323100616835706,1
77484,75,0.0002992411245082471,1
80160,74,0.0002952512428481371,1
23135,73,0.00029126136118802715,1
17877,72,0.0002872714795279172,1
43817,71,0.00028328159786780726,1
23479,71,0.00028328159786780726,1
242,71,0.00028328159786780726,1
78061,70,0.0002792917162076973,1
7286,69,0.0002753018345475873,1
636,69,0.0002753018345475873,1
24319,68,0.00027131195288747736,1
9564,67,0.0002673220712273674,1
7319,67,0.0002673220712273674,1
54662,66,0.0002633321895672574,1
12023,63,0.00025136254458692757,1
54412,63,0.00025136254458692757,1
38798,62,0.0002473726629268176,1
5555,60,0.00023939289960659766,1
9388,60,0.00023939289960659766,1
45935,59,0.00023540301794648772,1
6338,59,0.00023540301794648772,1
73791,58,0.00023141313628637775,1
27015,58,0.00023141313628637775,1
9055,58,0.00023141313628637775,1
573,57,0.00022742325462626778,1
41335,57,0.00022742325462626778,1
41384,57,0.00022742325462626778,1
6278,57,0.00022742325462626778,1
78781,57,0.00022742325462626778,1
73836,57,0.00022742325462626778,1
41280,57,0.00022742325462626778,1
54446,56,0.00022343337296615784,1
7190,56,0.00022343337296615784,1
46600,55,0.00021944349130604787,1
34883,55,0.00021944349130604787,1
21159,55,0.00021944349130604787,1
24399,55,0.00021944349130604787,1
47200,55,0.00021944349130604787,1
32131,55,0.00021944349130604787,1
47296,54,0.0002154536096459379,1
46067,54,0.0002154536096459379,1
16395,53,0.00021146372798582793,1
12129,52,0.000207473846325718,1
4651,52,0.000207473846325718,1
43499,51,0.00020348396466560802,1
16851,50,0.00019949408300549805,1
54814,50,0.00019949408300549805,1
13856,49,0.0001955042013453881,1
47214,49,0.0001955042013453881,1
53803,49,0.0001955042013453881,1
6066,47,0.00018752443802516817,1
1762,46,0.0001835345563650582,1
9479,46,0.0001835345563650582,1
78366,46,0.0001835345563650582,1
47319,46,0.0001835345563650582,1
12102,46,0.0001835345563650582,1
51354,46,0.0001835345563650582,1
5600,45,0.00017954467470494826,1
27590,45,0.00017954467470494826,1
37070,45,0.00017954467470494826,1
19523,44,0.0001755547930448383,1
13753,44,0.0001755547930448383,1
8691,44,0.0001755547930448383,1
16814,44,0.0001755547930448383,1
